player,nationality,position,team,comp_level,age,birth_year,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked
Julian Lelieveld,NED,DF,RKC Waalwijk,Eredivisie,25,1997,26.9,1469.0,1181.0,280.0,18.0,6.0,18.0,80,262.0,0.0,0.0,0.0,0.0,1115.0,8.0,38.0
Isac Lidberg,SWE,FW,Utrecht,Eredivisie,24,1998,10.5,202.0,193.0,9.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,117.0,0.0,15.0
Anthony Limbombe,BEL,FW,Almere City,Eredivisie,29,1994,2.0,63.0,51.0,12.0,3.0,0.0,1.0,11,2.0,7.0,2.0,1.0,2.0,47.0,0.0,3.0
Bryan Limbombe,BEL,"FW,MF",Heracles Almelo,Eredivisie,22,2001,19.3,379.0,370.0,8.0,0.0,1.0,0.0,36,7.0,0.0,0.0,0.0,0.0,268.0,1.0,13.0
Ondřej Lingr,CZE,"MF,FW",Feyenoord,Eredivisie,24,1998,3.8,133.0,132.0,0.0,0.0,1.0,2.0,5,0.0,0.0,0.0,0.0,0.0,105.0,1.0,6.0
Evert Linthorst,NED,MF,Go Ahead Eag,Eredivisie,23,2000,26.3,1245.0,1228.0,17.0,12.0,2.0,16.0,19,2.0,2.0,1.0,1.0,0.0,1031.0,0.0,19.0
Enric Llansana,NED,"MF,DF",Go Ahead Eag,Eredivisie,22,2001,13.6,742.0,725.0,13.0,6.0,0.0,1.0,6,6.0,0.0,0.0,0.0,0.0,608.0,4.0,14.0
Loizos Loizou,CYP,"FW,MF",Heerenveen,Eredivisie,20,2003,1.5,39.0,38.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0
Chris Lokesa,BEL,"FW,MF",RKC Waalwijk,Eredivisie,18,2004,22.9,556.0,529.0,25.0,2.0,9.0,4.0,29,4.0,10.0,2.0,4.0,0.0,423.0,2.0,17.0
Justin Lonwijk,SUR,"FW,MF",Fortuna Sittard,Eredivisie,23,1999,11.4,256.0,245.0,7.0,1.0,0.0,3.0,8,1.0,0.0,0.0,0.0,0.0,162.0,4.0,12.0
Marcos López,PER,DF,Feyenoord,Eredivisie,23,1999,5.2,392.0,338.0,54.0,11.0,3.0,1.0,4,43.0,0.0,0.0,0.0,0.0,330.0,0.0,8.0
Hirving Lozano,MEX,FW,PSV Eindhoven,Eredivisie,28,1995,17.1,655.0,606.0,47.0,7.0,2.0,6.0,81,11.0,27.0,11.0,12.0,0.0,502.0,2.0,23.0
Thierry Lutonda,BEL,DF,RKC Waalwijk,Eredivisie,22,2000,8.0,383.0,310.0,71.0,3.0,0.0,0.0,10,68.0,0.0,0.0,0.0,0.0,305.0,2.0,10.0
Christopher Mamengi,NED,"DF,FW",Almere City,Eredivisie,22,2001,0.8,28.0,26.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
Million Manhoef,NED,FW,Vitesse,Eredivisie,21,2002,16.2,452.0,388.0,59.0,10.0,3.0,1.0,51,12.0,21.0,6.0,8.0,1.0,323.0,5.0,20.0
Sivert Mannsverk,NOR,"MF,DF",Ajax,Eredivisie,21,2002,9.8,620.0,609.0,11.0,7.0,1.0,0.0,2,4.0,0.0,0.0,0.0,0.0,557.0,0.0,8.0
Richonell Margaret,NED,"FW,MF",RKC Waalwijk,Eredivisie,22,2000,9.3,238.0,230.0,8.0,0.0,1.0,2.0,18,3.0,4.0,0.0,0.0,0.0,176.0,0.0,8.0
Nathan Markelo,CUW,DF,Fortuna Sittard,Eredivisie,24,1999,0.8,27.0,18.0,9.0,0.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0
Pedro David Rosendo Marques,POR,FW,NEC Nijmegen,Eredivisie,25,1998,0.5,29.0,26.0,2.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,19.0,1.0,3.0
Ar'jany Martha,NED,"DF,FW",Ajax,Eredivisie,19,2003,7.8,506.0,446.0,60.0,3.0,0.0,3.0,25,57.0,0.0,0.0,0.0,0.0,416.0,0.0,4.0
Bruno Martins Indi,NED,DF,AZ Alkmaar,Eredivisie,31,1992,8.4,610.0,576.0,32.0,20.0,0.0,5.0,7,9.0,0.0,0.0,0.0,0.0,531.0,2.0,2.0
Faiz Mattoir,COM,"FW,MF",Almere City,Eredivisie,23,2000,0.6,19.0,15.0,4.0,3.0,0.0,0.0,2,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0
Magnus Mattsson,DEN,MF,NEC Nijmegen,Eredivisie,24,1999,19.0,645.0,603.0,38.0,5.0,9.0,1.0,17,3.0,4.0,1.0,2.0,0.0,502.0,4.0,18.0
Myron Mau-Asam,NED,MF,Volendam,Eredivisie,19,2004,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Robin Maulun,FRA,MF,Volendam,Eredivisie,26,1996,7.8,329.0,287.0,42.0,10.0,1.0,1.0,27,2.0,22.0,17.0,5.0,0.0,261.0,0.0,9.0
Adrian Mazilu,ROU,FW,Vitesse,Eredivisie,17,2005,0.3,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Loïc Mbe Soh,FRA,DF,Almere City,Eredivisie,22,2001,14.0,551.0,534.0,15.0,10.0,1.0,8.0,2,5.0,0.0,0.0,0.0,0.0,409.0,2.0,4.0
Xavier Mbuyamba,NED,DF,Volendam,Eredivisie,21,2001,6.7,333.0,322.0,8.0,7.0,0.0,3.0,0,1.0,0.0,0.0,0.0,0.0,265.0,3.0,5.0
Jakov Medić,CRO,DF,Ajax,Eredivisie,24,1998,3.7,299.0,293.0,6.0,6.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,2.0
Mexx Meerdink,NED,FW,Vitesse,Eredivisie,20,2003,6.6,166.0,153.0,12.0,1.0,0.0,2.0,7,2.0,0.0,0.0,0.0,0.0,110.0,1.0,5.0
Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,Eredivisie,20,2003,0.3,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Aaron Meijers,NED,DF,RKC Waalwijk,Eredivisie,35,1987,25.6,1466.0,1163.0,300.0,57.0,2.0,4.0,136,212.0,31.0,10.0,19.0,0.0,1032.0,3.0,38.0
Rick Meijssen,NED,DF,Sparta R'dam,Eredivisie,21,2002,9.8,452.0,437.0,14.0,13.0,0.0,5.0,0,1.0,0.0,0.0,0.0,0.0,371.0,1.0,5.0
Raz Meir,ISR,DF,RKC Waalwijk,Eredivisie,26,1996,0.6,46.0,39.0,7.0,1.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0
Julien Mesbahi,NED,DF,Twente,Eredivisie,17,2006,0.4,26.0,26.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
Metinho,BRA,MF,Sparta R'dam,Eredivisie,20,2003,14.1,519.0,501.0,18.0,14.0,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,437.0,0.0,7.0
Melle Meulensteen,NED,MF,Vitesse,Eredivisie,24,1999,22.7,1122.0,1090.0,30.0,16.0,3.0,11.0,13,10.0,2.0,1.0,0.0,0.0,901.0,2.0,12.0
Daryl van Mieghem,NED,MF,Volendam,Eredivisie,33,1989,1.7,50.0,38.0,12.0,1.0,0.0,0.0,7,1.0,5.0,5.0,0.0,0.0,29.0,0.0,0.0
Djordje Mihailovic,USA,MF,AZ Alkmaar,Eredivisie,24,1998,3.1,115.0,111.0,3.0,1.0,0.0,0.0,5,0.0,2.0,1.0,0.0,0.0,95.0,1.0,3.0
Sven Mijnans,NED,"MF,FW",AZ Alkmaar,Eredivisie,23,2000,26.3,1298.0,1238.0,50.0,29.0,7.0,9.0,40,5.0,16.0,8.0,1.0,0.0,1067.0,10.0,26.0
Georges Mikautadze,GEO,"MF,FW",Ajax,Eredivisie,22,2000,2.6,74.0,73.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0
Antoni Milambo,NED,"MF,FW",Feyenoord,Eredivisie,18,2005,2.6,95.0,92.0,3.0,0.0,1.0,1.0,2,1.0,0.0,0.0,0.0,0.0,78.0,0.0,6.0
David Min,NED,FW,RKC Waalwijk,Eredivisie,24,1999,18.4,307.0,294.0,13.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,210.0,0.0,16.0
Yankuba Minteh,GAM,FW,Feyenoord,Eredivisie,19,2004,16.2,568.0,531.0,30.0,4.0,3.0,3.0,61,19.0,7.0,4.0,0.0,0.0,363.0,7.0,35.0
Damon Mirani,NED,"MF,DF",Volendam,Eredivisie,27,1996,32.0,1311.0,1275.0,29.0,18.0,1.0,5.0,4,11.0,0.0,0.0,0.0,0.0,961.0,7.0,18.0
Shunsuke Mito,JPN,"FW,MF",Sparta R'dam,Eredivisie,20,2002,11.3,330.0,317.0,11.0,2.0,1.0,0.0,21,8.0,1.0,0.0,0.0,0.0,243.0,2.0,17.0
Siem de Moes,NED,DF,Excelsior,Eredivisie,19,2004,3.2,146.0,125.0,21.0,4.0,0.0,1.0,0,17.0,0.0,0.0,0.0,0.0,118.0,0.0,1.0
Robert Mühren,NED,FW,Volendam,Eredivisie,34,1989,16.5,212.0,176.0,35.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,132.0,1.0,7.0
Jeremy van Mullem,NED,MF,Sparta R'dam,Eredivisie,24,1999,0.8,19.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0
Derry Murkin,ENG,DF,Volendam,Eredivisie,24,1999,2.0,132.0,107.0,25.0,1.0,1.0,2.0,15,24.0,0.0,0.0,0.0,0.0,81.0,0.0,6.0
David Møller Wolfe,NOR,DF,AZ Alkmaar,Eredivisie,21,2002,26.4,1315.0,1075.0,237.0,22.0,0.0,2.0,54,215.0,0.0,0.0,0.0,0.0,1041.0,3.0,36.0
Adi Nalic,BIH,"FW,MF",Almere City,Eredivisie,25,1997,2.4,69.0,68.0,1.0,0.0,0.0,2.0,6,1.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0
Younes Namli,DEN,"FW,MF",Zwolle,Eredivisie,29,1994,28.5,1244.0,1120.0,114.0,35.0,15.0,12.0,119,20.0,51.0,25.0,18.0,0.0,930.0,10.0,25.0
Abdenego Nankishi,GER,FW,Heracles Almelo,Eredivisie,21,2002,3.9,78.0,76.0,2.0,0.0,0.0,0.0,4,2.0,0.0,0.0,0.0,0.0,57.0,0.0,4.0
Gerrit Nauber,GER,DF,Go Ahead Eag,Eredivisie,31,1992,19.5,838.0,771.0,63.0,34.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,701.0,4.0,10.0
Noah Naujoks,NED,"MF,FW",Excelsior,Eredivisie,21,2002,11.7,254.0,249.0,5.0,0.0,1.0,0.0,9,2.0,1.0,0.0,1.0,0.0,151.0,0.0,9.0
Imran Nazih,MAR,MF,Volendam,Eredivisie,17,2006,1.0,22.0,21.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
Camiel Neghli,NED,FW,Sparta R'dam,Eredivisie,21,2001,15.0,542.0,448.0,91.0,16.0,3.0,6.0,107,18.0,56.0,28.0,25.0,0.0,350.0,3.0,15.0
Luc Netten,NED,DF,NEC Nijmegen,Eredivisie,19,2004,0.3,7.0,6.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
Ion Nicolaescu,MDA,FW,Heerenveen,Eredivisie,24,1998,7.8,111.0,86.0,24.0,1.0,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,79.0,1.0,9.0
Reuven Niemeijer,NED,"MF,FW",RKC Waalwijk,Eredivisie,28,1995,17.8,401.0,359.0,41.0,3.0,3.0,2.0,24,1.0,14.0,6.0,4.0,0.0,266.0,1.0,18.0
Bart Nieuwkoop,NED,DF,Feyenoord,Eredivisie,27,1996,9.5,542.0,457.0,82.0,6.0,1.0,0.0,18,76.0,0.0,0.0,0.0,0.0,425.0,3.0,12.0
Sven Nieuwpoort,NED,DF,Excelsior,Eredivisie,30,1993,16.3,654.0,641.0,13.0,10.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,589.0,0.0,2.0
Kristian Nökkvi Hlynsson,ISL,"MF,FW",Ajax,Eredivisie,19,2004,19.6,724.0,673.0,48.0,6.0,3.0,1.0,26,10.0,10.0,3.0,4.0,0.0,579.0,3.0,21.0
Andries Noppert,NED,GK,Heerenveen,Eredivisie,29,1994,22.0,713.0,534.0,177.0,40.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,523.0,2.0,1.0
Tijjani Noslin,NED,FW,Fortuna Sittard,Eredivisie,24,1999,11.3,300.0,274.0,26.0,1.0,1.0,2.0,31,7.0,15.0,4.0,1.0,0.0,198.0,0.0,12.0
Hugo Novoa,ESP,"DF,FW",Utrecht,Eredivisie,20,2003,2.3,93.0,78.0,15.0,2.0,0.0,1.0,9,13.0,0.0,0.0,0.0,0.0,66.0,0.0,3.0
Ché Nunnely,NED,FW,Heerenveen,Eredivisie,24,1999,19.0,411.0,404.0,6.0,1.0,1.0,0.0,53,4.0,0.0,0.0,0.0,0.0,299.0,1.0,18.0
Djenahro Nunumete,NED,DF,Heerenveen,Eredivisie,21,2002,0.6,39.0,37.0,2.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
Bram Nuytinck,NED,DF,NEC Nijmegen,Eredivisie,33,1990,26.7,1644.0,1593.0,45.0,30.0,1.0,5.0,3,0.0,0.0,0.0,0.0,0.0,1450.0,6.0,8.0
Armando Obispo,NED,DF,PSV Eindhoven,Eredivisie,24,1999,1.9,178.0,176.0,2.0,0.0,0.0,3.0,0,1.0,0.0,0.0,0.0,0.0,161.0,0.0,2.0
Jens Odgaard,DEN,"FW,MF",AZ Alkmaar,Eredivisie,24,1999,4.9,155.0,139.0,16.0,4.0,1.0,0.0,23,1.0,10.0,10.0,0.0,0.0,106.0,0.0,6.0
Kayne van Oevelen,NED,GK,Volendam,Eredivisie,19,2003,1.0,44.0,39.0,5.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
Koki Ogawa,JPN,FW,NEC Nijmegen,Eredivisie,25,1997,24.5,317.0,293.0,24.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,10.0
Jeppe Okkels,DEN,"FW,DF",Utrecht,Eredivisie,24,1999,1.8,62.0,60.0,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,43.0,1.0,2.0
Lars Olden Larsen,NOR,FW,NEC Nijmegen,Eredivisie,24,1998,7.5,213.0,209.0,2.0,0.0,1.0,0.0,12,1.0,0.0,0.0,0.0,0.0,137.0,2.0,5.0
Nick Olij,NED,GK,Sparta R'dam,Eredivisie,27,1995,34.0,1483.0,1164.0,314.0,78.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1024.0,5.0,0.0
Simon Olsson,SWE,"MF,FW",Heerenveen,Eredivisie,25,1997,30.3,1184.0,1159.0,19.0,16.0,8.0,10.0,6,1.0,1.0,1.0,0.0,0.0,967.0,6.0,32.0
Richie Omorowa,SWE,FW,Excelsior,Eredivisie,19,2004,5.7,133.0,120.0,13.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,89.0,0.0,4.0
Fredrik Oppegard,NOR,DF,Heracles Almelo,Eredivisie,20,2002,15.0,629.0,506.0,120.0,4.0,0.0,1.0,38,116.0,0.0,0.0,0.0,0.0,468.0,3.0,21.0
Ragnar Oratmangoen,IDN,"MF,FW",Fortuna Sittard,Eredivisie,25,1998,9.8,355.0,334.0,18.0,1.0,0.0,0.0,16,5.0,9.0,5.0,0.0,0.0,273.0,3.0,12.0
Alois Oroz,CRO,DF,Vitesse,Eredivisie,22,2000,21.0,1034.0,959.0,71.0,25.0,1.0,7.0,9,45.0,1.0,0.0,0.0,0.0,800.0,4.0,14.0
Anas Ouahim,GER,"MF,FW",Heracles Almelo,Eredivisie,25,1997,13.5,387.0,373.0,14.0,6.0,6.0,0.0,5,5.0,1.0,0.0,0.0,0.0,302.0,0.0,7.0
Mohamed Oukhattou,NED,"FW,MF",Zwolle,Eredivisie,18,2005,0.4,17.0,12.0,5.0,1.0,0.0,0.0,5,0.0,4.0,2.0,2.0,0.0,10.0,0.0,0.0
Yassin Oukili,NED,MF,RKC Waalwijk,Eredivisie,22,2001,31.0,970.0,949.0,18.0,13.0,5.0,14.0,24,1.0,0.0,0.0,0.0,0.0,758.0,3.0,25.0
Bilal Ould-Chikh,MAR,"FW,MF",Volendam,Eredivisie,26,1997,23.6,616.0,485.0,129.0,25.0,2.0,6.0,155,30.0,57.0,43.0,9.0,0.0,422.0,2.0,22.0
Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,Eredivisie,19,2004,4.0,142.0,120.0,22.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Oğuzhan Özyakup,TUR,MF,Fortuna Sittard,Eredivisie,30,1992,10.7,512.0,434.0,75.0,28.0,2.0,1.0,59,0.0,41.0,19.0,12.0,0.0,394.0,3.0,5.0
Igor Paixão,BRA,FW,Feyenoord,Eredivisie,23,2000,21.4,792.0,682.0,106.0,19.0,1.0,2.0,143,14.0,72.0,36.0,20.0,0.0,566.0,4.0,15.0
Ivor Pandur,CRO,GK,Fortuna Sittard,Eredivisie,23,2000,16.0,554.0,391.0,160.0,35.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,379.0,3.0,0.0
Troy Parrott,IRL,FW,Excelsior,Eredivisie,21,2002,17.6,317.0,286.0,28.0,0.0,2.0,0.0,10,5.0,0.0,0.0,0.0,0.0,216.0,3.0,18.0
Vangelis Pavlidis,GRE,FW,AZ Alkmaar,Eredivisie,24,1998,33.3,937.0,854.0,78.0,2.0,9.0,16.0,35,7.0,0.0,0.0,0.0,0.0,635.0,5.0,50.0
Deron Payne,NED,DF,Volendam,Eredivisie,20,2002,9.6,354.0,283.0,70.0,1.0,1.0,1.0,11,69.0,0.0,0.0,0.0,0.0,261.0,1.0,12.0
Álvaro Peña,ESP,MF,Almere City,Eredivisie,31,1991,12.5,500.0,455.0,44.0,12.0,1.0,4.0,20,4.0,12.0,2.0,5.0,0.0,379.0,1.0,14.0
Alexandre Penetra,POR,DF,AZ Alkmaar,Eredivisie,21,2001,19.5,1267.0,1204.0,62.0,18.0,1.0,11.0,8,23.0,0.0,0.0,0.0,0.0,1107.0,1.0,4.0
Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,Eredivisie,20,2003,5.4,153.0,149.0,3.0,1.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,125.0,1.0,2.0
Brayann Pereira,FRA,DF,NEC Nijmegen,Eredivisie,20,2003,8.8,340.0,265.0,75.0,9.0,0.0,0.0,26,66.0,0.0,0.0,0.0,0.0,261.0,0.0,8.0
Kristoffer Peterson,SWE,"MF,FW",Fortuna Sittard,Eredivisie,28,1994,6.5,202.0,168.0,33.0,12.0,1.0,1.0,41,3.0,18.0,10.0,8.0,0.0,140.0,1.0,8.0
Kik Pierie,NED,DF,Excelsior,Eredivisie,23,2000,3.3,188.0,173.0,15.0,5.0,0.0,2.0,2,4.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0
Ivo Pinto,POR,DF,Fortuna Sittard,Eredivisie,33,1990,31.2,1402.0,1080.0,317.0,31.0,2.0,11.0,150,279.0,7.0,0.0,2.0,0.0,936.0,5.0,34.0
Michael Pinto,LUX,DF,Vitesse,Eredivisie,30,1993,20.2,1181.0,999.0,180.0,33.0,1.0,1.0,60,137.0,10.0,4.0,4.0,0.0,996.0,2.0,21.0
Brian Plat,NED,DF,Volendam,Eredivisie,23,2000,22.0,812.0,703.0,105.0,13.0,0.0,3.0,12,87.0,0.0,0.0,0.0,0.0,617.0,4.0,13.0
Ernest Poku,NED,FW,AZ Alkmaar,Eredivisie,19,2004,7.4,199.0,189.0,9.0,1.0,0.0,0.0,10,7.0,0.0,0.0,0.0,0.0,142.0,1.0,8.0
Bram van Polen,NED,DF,Zwolle,Eredivisie,37,1985,29.5,1294.0,1057.0,234.0,21.0,1.0,7.0,56,212.0,0.0,0.0,0.0,0.0,1024.0,3.0,28.0
Danny Post,NED,"MF,DF",Almere City,Eredivisie,34,1989,0.4,20.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
Dirk Proper,NED,MF,NEC Nijmegen,Eredivisie,21,2002,25.5,1224.0,1195.0,26.0,20.0,6.0,9.0,4,5.0,1.0,1.0,0.0,0.0,1059.0,3.0,22.0
Davy Pröpper,NED,MF,Vitesse,Eredivisie,31,1991,0.7,45.0,42.0,3.0,2.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0
Robin Pröpper,NED,DF,Twente,Eredivisie,29,1993,30.5,2248.0,2121.0,121.0,88.0,4.0,19.0,3,12.0,0.0,0.0,0.0,0.0,1905.0,6.0,14.0
Jeffrey Puriel,NED,FW,Almere City,Eredivisie,20,2002,0.3,5.0,4.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Diant Ramaj,GER,GK,Ajax,Eredivisie,21,2001,20.3,1010.0,867.0,140.0,26.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,767.0,3.0,0.0
André Ramalho,BRA,DF,PSV Eindhoven,Eredivisie,31,1992,26.2,2282.0,2230.0,47.0,38.0,2.0,22.0,4,7.0,0.0,0.0,0.0,0.0,2033.0,5.0,9.0
Bart Ramselaar,NED,"FW,MF",Utrecht,Eredivisie,27,1996,4.5,147.0,143.0,1.0,0.0,0.0,0.0,8,0.0,1.0,1.0,0.0,0.0,113.0,3.0,7.0
Youri Regeer,NED,"DF,MF",Twente,Eredivisie,19,2003,19.5,1126.0,973.0,147.0,16.0,3.0,3.0,52,127.0,3.0,0.0,0.0,0.0,917.0,6.0,26.0
Gyan de Regt,NED,"FW,MF",Vitesse,Eredivisie,20,2002,13.2,336.0,324.0,10.0,0.0,0.0,2.0,30,8.0,0.0,0.0,0.0,0.0,206.0,2.0,19.0
Eliano Reijnders,NED,"FW,DF",Zwolle,Eredivisie,22,2000,23.1,731.0,640.0,90.0,4.0,2.0,3.0,46,79.0,3.0,2.0,0.0,0.0,530.0,1.0,32.0
Devyne Rensch,NED,DF,Ajax,Eredivisie,20,2003,24.6,1682.0,1526.0,154.0,32.0,0.0,7.0,14,120.0,0.0,0.0,0.0,0.0,1497.0,2.0,21.0
Stije Resink,NED,MF,Almere City,Eredivisie,20,2003,28.6,1059.0,1002.0,53.0,15.0,3.0,5.0,21,3.0,0.0,0.0,0.0,0.0,759.0,4.0,32.0
Francisco Reyes,DOM,DF,Volendam,Eredivisie,17,2006,0.2,12.0,10.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
Julian Rijkhoff,NED,"FW,MF",Ajax,Eredivisie,18,2005,0.8,29.0,27.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
Milan Robberechts,BEL,"FW,MF",Fortuna Sittard,Eredivisie,19,2004,2.4,53.0,51.0,2.0,0.0,0.0,0.0,3,0.0,1.0,1.0,0.0,0.0,43.0,0.0,3.0
Thomas Robinet,FRA,"FW,MF",Almere City,Eredivisie,26,1996,31.7,824.0,804.0,17.0,0.0,1.0,0.0,22,3.0,0.0,0.0,0.0,0.0,496.0,3.0,30.0
Robin Roefs,NED,GK,NEC Nijmegen,Eredivisie,20,2003,4.7,184.0,125.0,59.0,11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0
Godfried Roemeratoe,CUW,MF,RKC Waalwijk,Eredivisie,23,1999,25.9,919.0,902.0,17.0,16.0,4.0,4.0,3,0.0,0.0,0.0,0.0,0.0,742.0,0.0,19.0
Ole Romeny,NED,"FW,MF",Utrecht,Eredivisie,23,2000,5.8,156.0,147.0,8.0,1.0,0.0,1.0,10,6.0,0.0,0.0,0.0,0.0,119.0,1.0,2.0
Philippe Rommens,BEL,MF,Go Ahead Eag,Eredivisie,25,1997,18.0,1107.0,950.0,152.0,64.0,2.0,7.0,115,4.0,64.0,28.0,29.0,0.0,849.0,5.0,23.0
Bart van Rooij,NED,DF,NEC Nijmegen,Eredivisie,22,2001,21.9,1103.0,913.0,187.0,16.0,1.0,5.0,73,171.0,0.0,0.0,0.0,0.0,841.0,3.0,20.0
Kaj de Rooij,NED,"FW,MF",Zwolle,Eredivisie,22,2000,1.8,74.0,70.0,4.0,0.0,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,47.0,0.0,6.0
Eloy Room,CUW,GK,Vitesse,Eredivisie,34,1989,34.0,1404.0,1041.0,358.0,96.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,906.0,5.0,0.0
Ruben Roosken,NED,"DF,FW",Heracles Almelo,Eredivisie,23,2000,14.6,567.0,476.0,90.0,8.0,0.0,2.0,50,81.0,0.0,0.0,0.0,0.0,400.0,1.0,15.0
Sergi Rosanas,ESP,DF,Sparta R'dam,Eredivisie,22,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayvien Rosario,CUW,"FW,DF",Sparta R'dam,Eredivisie,19,2004,0.5,26.0,24.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,2.0
Loreintz Rosier,FRA,MF,Fortuna Sittard,Eredivisie,24,1998,19.0,771.0,763.0,7.0,7.0,1.0,10.0,8,0.0,0.0,0.0,0.0,0.0,585.0,1.0,14.0
Mathias Ross,DEN,DF,NEC Nijmegen,Eredivisie,22,2001,11.6,411.0,386.0,24.0,22.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,323.0,1.0,4.0
Nils Rossen,NED,"MF,FW",NEC Nijmegen,Eredivisie,17,2005,0.3,21.0,21.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
Daan Rots,NED,FW,Twente,Eredivisie,22,2001,28.6,1165.0,1118.0,41.0,2.0,8.0,6.0,76,35.0,2.0,1.0,1.0,0.0,816.0,6.0,54.0
Mats Rots,NED,DF,Twente,Eredivisie,17,2006,0.8,48.0,46.0,2.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
Manu Royo,ESP,DF,Almere City,Eredivisie,29,1994,7.4,413.0,308.0,104.0,2.0,0.0,6.0,60,95.0,7.0,2.0,3.0,0.0,265.0,1.0,9.0
Gerónimo Rulli,ARG,GK,Ajax,Eredivisie,31,1992,6.3,341.0,289.0,52.0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,3.0
Mathew Ryan,AUS,GK,AZ Alkmaar,Eredivisie,31,1992,29.0,1114.0,942.0,170.0,46.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,901.0,2.0,0.0
